text,source,context_text,hate_speech,sexist,threat,bullying,toxic,hate_speech_mask,sexist_mask,threat_mask,bullying_mask,toxic_mask
দেশ রত্ন তারেক রহমানকে আল্লাহ পাক নেক হায়াত দান করুন !,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
দেশ মাতার মুক্তির চাই,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
খেতে খেতে দেখবো,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"ঈদ মানেই তো আপন জনের কাছে যাওয়া, ভালবাসায় জড়িয়ে ধরা। তবে এবার সেটা হচ্ছে না কিংবা হওয়া উচিতও নয়। কিন্তু মন কি আর সেই কথা শোনে? মন তার স্বপ্ন ডানা মেলুক, আর উড়ে যাক আপনজনের কাছে। যেন আগামী ঈদগুলো এক সাথে আরো আনন্দময় হয় সেই বিশ্বাসে এবার ঘরেই থাকুন। ঈদ মোবারক!",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
অভিনন্দন ও শুভ কামনা রইলো,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
শুভ কামনা সিলেটের পক্ষ থেকে,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
দয়া করে মন্ত্রীদের মুখ বন্ধ করান।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
সাব্বাস বাঘের বাচ্ছা,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"অশুভ খন কাটুক হোক পৃথীবি সুন্দর। এই কামনায়, নতুন বছরের শুভেচছা রইল।",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"বুঝছি,এবার তোমার জেতার পালা যুবক থেকে বুড়ার ঠেলা ভালা",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
করোনা মরলে শহিদ এখন ঘরে থাকতে বলেন কেন হুজুর ?,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
হাসির কিছুই দেখলাম না,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
মাটি ও মানুষের পার্টি বাংলাদেশ আওয়ামীলীগ। হৃদয়ে বাংলাদেশ।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"তুমি ত এমনি সুন্দরী, এতো সাজু গুজু কি দরকার।",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
আল্লাহ আপনাকে উত্তম প্রতিদান দিবেন ইনশাআল্লাহ।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
তার কাছে অনুরোধ তিনি যেন তার নামটা পরিবর্তন করেন,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"সুনামগঞ্জ, জগ্ননাথপুরের অহংকার কয়ছর এম আহমদ ভাই জিন্দাবাদ",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
চরিত্রটাও এভাবে সুন্দর করা উচিত,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
তুমি তোমার ভুল বুঝতে পেরেছো এটা ভালো দিক। আল্লাহ তোমাকে ক্ষমা করুক এই প্রার্থনা করি। আমিন,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
ভদ্রলোকদের চেহারা ব্লার করে দিলে হতো না?,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
মুক্তি কই পাইলেন? জামিন বা শাস্তি কিছু দিনের জন্য অফ রাখছে,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"বি এনপি, খালেদা জিয়ার মুক্তি চায়",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
ইফতারের পরে কমেন্ট পড়তে আসব। এখন বাই।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"মেডাম (আম্মাজান)কে বগুরায় স্বাগতম জানাবো কবে? hpppppppp,,,,hppppppp,,,,,,,,,,, h...............u...............???????",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"কামাল একটা অড মাল, কাচা তাল অনেক সাদের তাই পাবলিক এখন খায়না আর পাকা তাল।",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
আজকে প্রথমবার বাংলাদেশে জায়েদ খান নামের হিরো আছে জানলাম,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
বিএনপির সাথে,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
সাব্বাস Nahim Chowdhury Masud Miah Hossain Rayhan দেখো বা,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
মানবিক উদ্যোগ। আল্লাহ সর্বোত্তম প্রতিদান দিক।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
মাশরাফি ভাই আমি এটা মানতে পারছি না।আপনার এলাকার জন্য সরকার বরাদ্দ দিছে এগুলো খরচ করলে ত হয়।অন‍্য খেলোয়ার রা আপনার মত সরকারি সুবিধা পায় না তাই বেড বিক্রি করছে।কিন্তু আপনার টা হাস‍্যকর হয়ে গেল না।আপনার আমি ভক্ত But this breslet sales highlights is bouring.,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"চাল চোর গুলোকে শায়েস্তা করতে হবে, সাথে লুটপাট করে বিদেশে নিয়ে যাওয়া টাকা গুলো ফিরিয়ে এনে গরীব দুঃখী মানুষকে সহায়তা করতে হবে।",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"ইনশাআল্লাহ, সাথে থাকব।",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
আলহামদুলিল্লাহ ভাল উদ্যেগ ধন্যবাদ আপনাকে।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
মুলা লাংগা তাউয়ে।। কেও বুঝবেনা কি বলছি,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
বাদুড়,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
অসাধারন লাগল আপনার এই পোস্ট । আরও অনেক ভাল ভাল কাজ কর এই কামনা রইল ।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
আল্লাহ আমাদের সাহায্য প্রদান করার তৌফিক দান করুন,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
আল্লাহ সবাইকে হেদায়েত নসীব করুন..!,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"প্রতিটি নাটকে আলাদা চিন্তা-ভাবনা থাকে, আলাদা বিষয় বস্তু নিয়ে তৈরি হয়, কোনটায় ভালো লাগার পরিমাণ বেশি হয়। নাটক দেখা হচ্ছে, দেখছি। তবে এই নাটকের গল্পটা ভালোবাসাকে পুনরায় ভাবায়, ছিল কি কখনো কেউ?",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
ওখানেই থেকে যাও পাগলা,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
সিঙ্গাপুর প্রধানমন্ত্রীর শাসন ব্যবস্থা চলে ভুল ভাল তত্ত্ব দিয়ে বিভ্রান্তি না ছড়ানো।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
কবে নিলামে তুলবেন জানিয়ে দিলে ভাল হয় ভাই।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
আসসালামু আলাইকুম।একটি বিশেষ ঘোষণা।বর্তমান সময়ের সবচেয়ে বড় সমস্যা ডেঙ্গু মশা।আল্লাহ আমাদের সবাইকে সুস্থতা দান করুন।আপনার আমার সবার জন্য প্রয়োজন সচেতনতা।আমাদের কাছে পাবেন সিঙ্গাপুর থেকে আমদানী কৃতডেঙ্গু প্রতিরোধক তৈল স্বল্প মূল্যেঅত্যন্ত কার্যকরী।ইনবক্সে যোগাযোগ করুন।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
আলম ভাই সুপার হিট ছবি,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
ভাইরে দাতঁগুলা মাশাল্লাহ্,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
অ ইয়েচ,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
কোয়ান্টম মেথড এর সঠিকতা সম্পর্কে কিছু বলবেন।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
অনেক সুন্দর ।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
মাশ'আল্লাহ অনেক সুন্দর কথা প্রিয় হুজুর <3,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"করোনা ভাইরাস তো চোখে দেখা যায় না, বিশ্বাস করবো কিভাবে ?",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
আপনি অন্তর থেকে তওবা করুন (ফিরে আসুন) এবং ধর্মীয় সঠিক জ্ঞান অর্জন করুন। আল্লাহ আপনাকে ক্ষমা করবেন ইনশাআল্লাহ।,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
আমার রাত জাগা তারাতোমার আকাশ ছোয়া বাড়িআমি পাইনা তোমায় ছুতেআমার একলা লাগে ভারী,cyberbullying,,-1,0,0,0,0,0,1,1,1,1
"যা দেখেন না তা বিশ্বাস করেন না, বোন আল্লাহ কে ত দেখা যায় না তারপরও বিশ্বাস করেন। যে আল্লাহ কে বিচার দিলেন পরকাল তারই সৃষ্টি। আল্লাহ আপনাকে সঠিকভাবে বুজার তৌফিক দান করুক।",cyberbullying,,-1,0,0,0,0,0,1,1,1,1
